f,s,d,N,pi_s,K,theta,w_p,w_e,v
1416,1,17,40000,1.2,1,0.5056895050609308,0.1505849810383073,0.8390094060251855,[1.]
1416,2,17,40000,1.2,1,0.5056895050609308,0.1505849810383073,0.8390094060251855,[1.]
1416,3,17,40000,1.2,1,0.5056895050609308,0.1505849810383073,0.8390094060251855,[1.]
1416,4,17,40000,1.2,1,0.5056895050609308,0.1505849810383073,0.8390094060251855,[1.]
1416,5,17,40000,1.2,1,0.5056895050609308,0.1505849810383073,0.8390094060251855,[1.]
1416,6,17,40000,1.2,1,0.5056895050609308,0.1505849810383073,0.8390094060251855,[1.]
1416,7,17,40000,1.2,1,0.5056895050609308,0.1505849810383073,0.8390094060251855,[1.]
1416,8,17,40000,1.2,1,0.5056895050609308,0.1505849810383073,0.8390094060251855,[1.]
1416,9,17,40000,1.2,1,0.5056895050609308,0.1505849810383073,0.8390094060251855,[1.]
1416,10,17,40000,1.2,1,0.5056895050609308,0.1505849810383073,0.8390094060251855,[1.]
1417,1,17,40000,1.2,12,0.0655725069275974,0.7023041639062038,0.8002509769522459,"[0.12040952 0.01144478 0.11304172 0.0185458  0.0253328  0.20537949
 0.01960985 0.01825248 0.20104381 0.02463182 0.12660288 0.11570506]"
1417,2,17,40000,1.2,12,0.0655725069275974,0.7023041639062038,0.8002509769522459,"[0.12040952 0.01144478 0.11304172 0.0185458  0.0253328  0.20537949
 0.01960985 0.01825248 0.20104381 0.02463182 0.12660288 0.11570506]"
1417,3,17,40000,1.2,12,0.0655725069275974,0.7023041639062038,0.8002509769522459,"[0.12040952 0.01144478 0.11304172 0.0185458  0.0253328  0.20537949
 0.01960985 0.01825248 0.20104381 0.02463182 0.12660288 0.11570506]"
1417,4,17,40000,1.2,12,0.0655725069275974,0.7023041639062038,0.8002509769522459,"[0.12040952 0.01144478 0.11304172 0.0185458  0.0253328  0.20537949
 0.01960985 0.01825248 0.20104381 0.02463182 0.12660288 0.11570506]"
1417,5,17,40000,1.2,12,0.0655725069275974,0.7023041639062038,0.8002509769522459,"[0.12040952 0.01144478 0.11304172 0.0185458  0.0253328  0.20537949
 0.01960985 0.01825248 0.20104381 0.02463182 0.12660288 0.11570506]"
1417,6,17,40000,1.2,12,0.0655725069275974,0.7023041639062038,0.8002509769522459,"[0.12040952 0.01144478 0.11304172 0.0185458  0.0253328  0.20537949
 0.01960985 0.01825248 0.20104381 0.02463182 0.12660288 0.11570506]"
1417,7,17,40000,1.2,12,0.0655725069275974,0.7023041639062038,0.8002509769522459,"[0.12040952 0.01144478 0.11304172 0.0185458  0.0253328  0.20537949
 0.01960985 0.01825248 0.20104381 0.02463182 0.12660288 0.11570506]"
1417,8,17,40000,1.2,12,0.0655725069275974,0.7023041639062038,0.8002509769522459,"[0.12040952 0.01144478 0.11304172 0.0185458  0.0253328  0.20537949
 0.01960985 0.01825248 0.20104381 0.02463182 0.12660288 0.11570506]"
1417,9,17,40000,1.2,12,0.0655725069275974,0.7023041639062038,0.8002509769522459,"[0.12040952 0.01144478 0.11304172 0.0185458  0.0253328  0.20537949
 0.01960985 0.01825248 0.20104381 0.02463182 0.12660288 0.11570506]"
1417,10,17,40000,1.2,12,0.0655725069275974,0.7023041639062038,0.8002509769522459,"[0.12040952 0.01144478 0.11304172 0.0185458  0.0253328  0.20537949
 0.01960985 0.01825248 0.20104381 0.02463182 0.12660288 0.11570506]"
1418,1,17,40000,1.2,4,0.7976063973725074,0.9438960520153398,0.7811158904688947,[0.18529846 0.06689502 0.06482881 0.6829777 ]
1418,2,17,40000,1.2,4,0.7976063973725074,0.9438960520153398,0.7811158904688947,[0.18529846 0.06689502 0.06482881 0.6829777 ]
1418,3,17,40000,1.2,4,0.7976063973725074,0.9438960520153398,0.7811158904688947,[0.18529846 0.06689502 0.06482881 0.6829777 ]
1418,4,17,40000,1.2,4,0.7976063973725074,0.9438960520153398,0.7811158904688947,[0.18529846 0.06689502 0.06482881 0.6829777 ]
1418,5,17,40000,1.2,4,0.7976063973725074,0.9438960520153398,0.7811158904688947,[0.18529846 0.06689502 0.06482881 0.6829777 ]
1418,6,17,40000,1.2,4,0.7976063973725074,0.9438960520153398,0.7811158904688947,[0.18529846 0.06689502 0.06482881 0.6829777 ]
1418,7,17,40000,1.2,4,0.7976063973725074,0.9438960520153398,0.7811158904688947,[0.18529846 0.06689502 0.06482881 0.6829777 ]
1418,8,17,40000,1.2,4,0.7976063973725074,0.9438960520153398,0.7811158904688947,[0.18529846 0.06689502 0.06482881 0.6829777 ]
1418,9,17,40000,1.2,4,0.7976063973725074,0.9438960520153398,0.7811158904688947,[0.18529846 0.06689502 0.06482881 0.6829777 ]
1418,10,17,40000,1.2,4,0.7976063973725074,0.9438960520153398,0.7811158904688947,[0.18529846 0.06689502 0.06482881 0.6829777 ]
1419,1,17,40000,1.2,12,0.3473243554124429,0.0280483688182836,0.7747089717266515,"[0.05713645 0.11839071 0.15619964 0.0097547  0.12560392 0.17527737
 0.00177038 0.13996917 0.09495917 0.04337307 0.00955552 0.06800992]"
1419,2,17,40000,1.2,12,0.3473243554124429,0.0280483688182836,0.7747089717266515,"[0.05713645 0.11839071 0.15619964 0.0097547  0.12560392 0.17527737
 0.00177038 0.13996917 0.09495917 0.04337307 0.00955552 0.06800992]"
1419,3,17,40000,1.2,12,0.3473243554124429,0.0280483688182836,0.7747089717266515,"[0.05713645 0.11839071 0.15619964 0.0097547  0.12560392 0.17527737
 0.00177038 0.13996917 0.09495917 0.04337307 0.00955552 0.06800992]"
1419,4,17,40000,1.2,12,0.3473243554124429,0.0280483688182836,0.7747089717266515,"[0.05713645 0.11839071 0.15619964 0.0097547  0.12560392 0.17527737
 0.00177038 0.13996917 0.09495917 0.04337307 0.00955552 0.06800992]"
1419,5,17,40000,1.2,12,0.3473243554124429,0.0280483688182836,0.7747089717266515,"[0.05713645 0.11839071 0.15619964 0.0097547  0.12560392 0.17527737
 0.00177038 0.13996917 0.09495917 0.04337307 0.00955552 0.06800992]"
1419,6,17,40000,1.2,12,0.3473243554124429,0.0280483688182836,0.7747089717266515,"[0.05713645 0.11839071 0.15619964 0.0097547  0.12560392 0.17527737
 0.00177038 0.13996917 0.09495917 0.04337307 0.00955552 0.06800992]"
1419,7,17,40000,1.2,12,0.3473243554124429,0.0280483688182836,0.7747089717266515,"[0.05713645 0.11839071 0.15619964 0.0097547  0.12560392 0.17527737
 0.00177038 0.13996917 0.09495917 0.04337307 0.00955552 0.06800992]"
1419,8,17,40000,1.2,12,0.3473243554124429,0.0280483688182836,0.7747089717266515,"[0.05713645 0.11839071 0.15619964 0.0097547  0.12560392 0.17527737
 0.00177038 0.13996917 0.09495917 0.04337307 0.00955552 0.06800992]"
1419,9,17,40000,1.2,12,0.3473243554124429,0.0280483688182836,0.7747089717266515,"[0.05713645 0.11839071 0.15619964 0.0097547  0.12560392 0.17527737
 0.00177038 0.13996917 0.09495917 0.04337307 0.00955552 0.06800992]"
1419,10,17,40000,1.2,12,0.3473243554124429,0.0280483688182836,0.7747089717266515,"[0.05713645 0.11839071 0.15619964 0.0097547  0.12560392 0.17527737
 0.00177038 0.13996917 0.09495917 0.04337307 0.00955552 0.06800992]"
1420,1,17,40000,1.2,12,0.2057898944849243,0.139455011700318,0.7737310979251969,"[0.11047603 0.08292778 0.4293928  0.00996797 0.05914176 0.01206356
 0.01355321 0.08250043 0.09917982 0.01455399 0.05652079 0.02972187]"
1420,2,17,40000,1.2,12,0.2057898944849243,0.139455011700318,0.7737310979251969,"[0.11047603 0.08292778 0.4293928  0.00996797 0.05914176 0.01206356
 0.01355321 0.08250043 0.09917982 0.01455399 0.05652079 0.02972187]"
1420,3,17,40000,1.2,12,0.2057898944849243,0.139455011700318,0.7737310979251969,"[0.11047603 0.08292778 0.4293928  0.00996797 0.05914176 0.01206356
 0.01355321 0.08250043 0.09917982 0.01455399 0.05652079 0.02972187]"
1420,4,17,40000,1.2,12,0.2057898944849243,0.139455011700318,0.7737310979251969,"[0.11047603 0.08292778 0.4293928  0.00996797 0.05914176 0.01206356
 0.01355321 0.08250043 0.09917982 0.01455399 0.05652079 0.02972187]"
1420,5,17,40000,1.2,12,0.2057898944849243,0.139455011700318,0.7737310979251969,"[0.11047603 0.08292778 0.4293928  0.00996797 0.05914176 0.01206356
 0.01355321 0.08250043 0.09917982 0.01455399 0.05652079 0.02972187]"
1420,6,17,40000,1.2,12,0.2057898944849243,0.139455011700318,0.7737310979251969,"[0.11047603 0.08292778 0.4293928  0.00996797 0.05914176 0.01206356
 0.01355321 0.08250043 0.09917982 0.01455399 0.05652079 0.02972187]"
1420,7,17,40000,1.2,12,0.2057898944849243,0.139455011700318,0.7737310979251969,"[0.11047603 0.08292778 0.4293928  0.00996797 0.05914176 0.01206356
 0.01355321 0.08250043 0.09917982 0.01455399 0.05652079 0.02972187]"
1420,8,17,40000,1.2,12,0.2057898944849243,0.139455011700318,0.7737310979251969,"[0.11047603 0.08292778 0.4293928  0.00996797 0.05914176 0.01206356
 0.01355321 0.08250043 0.09917982 0.01455399 0.05652079 0.02972187]"
1420,9,17,40000,1.2,12,0.2057898944849243,0.139455011700318,0.7737310979251969,"[0.11047603 0.08292778 0.4293928  0.00996797 0.05914176 0.01206356
 0.01355321 0.08250043 0.09917982 0.01455399 0.05652079 0.02972187]"
1420,10,17,40000,1.2,12,0.2057898944849243,0.139455011700318,0.7737310979251969,"[0.11047603 0.08292778 0.4293928  0.00996797 0.05914176 0.01206356
 0.01355321 0.08250043 0.09917982 0.01455399 0.05652079 0.02972187]"
1421,1,17,40000,1.4,12,0.2799958694434423,0.6699664186365377,0.7778957309163824,"[0.02470072 0.03767472 0.01871102 0.21408388 0.07324742 0.07211781
 0.11945595 0.05524938 0.1979055  0.0212967  0.14237344 0.02318346]"
1421,2,17,40000,1.4,12,0.2799958694434423,0.6699664186365377,0.7778957309163824,"[0.02470072 0.03767472 0.01871102 0.21408388 0.07324742 0.07211781
 0.11945595 0.05524938 0.1979055  0.0212967  0.14237344 0.02318346]"
1421,3,17,40000,1.4,12,0.2799958694434423,0.6699664186365377,0.7778957309163824,"[0.02470072 0.03767472 0.01871102 0.21408388 0.07324742 0.07211781
 0.11945595 0.05524938 0.1979055  0.0212967  0.14237344 0.02318346]"
1421,4,17,40000,1.4,12,0.2799958694434423,0.6699664186365377,0.7778957309163824,"[0.02470072 0.03767472 0.01871102 0.21408388 0.07324742 0.07211781
 0.11945595 0.05524938 0.1979055  0.0212967  0.14237344 0.02318346]"
1421,5,17,40000,1.4,12,0.2799958694434423,0.6699664186365377,0.7778957309163824,"[0.02470072 0.03767472 0.01871102 0.21408388 0.07324742 0.07211781
 0.11945595 0.05524938 0.1979055  0.0212967  0.14237344 0.02318346]"
1421,6,17,40000,1.4,12,0.2799958694434423,0.6699664186365377,0.7778957309163824,"[0.02470072 0.03767472 0.01871102 0.21408388 0.07324742 0.07211781
 0.11945595 0.05524938 0.1979055  0.0212967  0.14237344 0.02318346]"
1421,7,17,40000,1.4,12,0.2799958694434423,0.6699664186365377,0.7778957309163824,"[0.02470072 0.03767472 0.01871102 0.21408388 0.07324742 0.07211781
 0.11945595 0.05524938 0.1979055  0.0212967  0.14237344 0.02318346]"
1421,8,17,40000,1.4,12,0.2799958694434423,0.6699664186365377,0.7778957309163824,"[0.02470072 0.03767472 0.01871102 0.21408388 0.07324742 0.07211781
 0.11945595 0.05524938 0.1979055  0.0212967  0.14237344 0.02318346]"
1421,9,17,40000,1.4,12,0.2799958694434423,0.6699664186365377,0.7778957309163824,"[0.02470072 0.03767472 0.01871102 0.21408388 0.07324742 0.07211781
 0.11945595 0.05524938 0.1979055  0.0212967  0.14237344 0.02318346]"
1421,10,17,40000,1.4,12,0.2799958694434423,0.6699664186365377,0.7778957309163824,"[0.02470072 0.03767472 0.01871102 0.21408388 0.07324742 0.07211781
 0.11945595 0.05524938 0.1979055  0.0212967  0.14237344 0.02318346]"
1422,1,17,40000,1.4,1,0.1724518258398228,0.6497207648486663,0.8215716241228865,[1.]
1422,2,17,40000,1.4,1,0.1724518258398228,0.6497207648486663,0.8215716241228865,[1.]
1422,3,17,40000,1.4,1,0.1724518258398228,0.6497207648486663,0.8215716241228865,[1.]
1422,4,17,40000,1.4,1,0.1724518258398228,0.6497207648486663,0.8215716241228865,[1.]
1422,5,17,40000,1.4,1,0.1724518258398228,0.6497207648486663,0.8215716241228865,[1.]
1422,6,17,40000,1.4,1,0.1724518258398228,0.6497207648486663,0.8215716241228865,[1.]
1422,7,17,40000,1.4,1,0.1724518258398228,0.6497207648486663,0.8215716241228865,[1.]
1422,8,17,40000,1.4,1,0.1724518258398228,0.6497207648486663,0.8215716241228865,[1.]
1422,9,17,40000,1.4,1,0.1724518258398228,0.6497207648486663,0.8215716241228865,[1.]
1422,10,17,40000,1.4,1,0.1724518258398228,0.6497207648486663,0.8215716241228865,[1.]
1423,1,17,40000,1.4,4,0.3096780042032288,0.1933645598101613,0.8428236274323938,[0.53656195 0.12545411 0.053255   0.28472894]
1423,2,17,40000,1.4,4,0.3096780042032288,0.1933645598101613,0.8428236274323938,[0.53656195 0.12545411 0.053255   0.28472894]
1423,3,17,40000,1.4,4,0.3096780042032288,0.1933645598101613,0.8428236274323938,[0.53656195 0.12545411 0.053255   0.28472894]
1423,4,17,40000,1.4,4,0.3096780042032288,0.1933645598101613,0.8428236274323938,[0.53656195 0.12545411 0.053255   0.28472894]
1423,5,17,40000,1.4,4,0.3096780042032288,0.1933645598101613,0.8428236274323938,[0.53656195 0.12545411 0.053255   0.28472894]
1423,6,17,40000,1.4,4,0.3096780042032288,0.1933645598101613,0.8428236274323938,[0.53656195 0.12545411 0.053255   0.28472894]
1423,7,17,40000,1.4,4,0.3096780042032288,0.1933645598101613,0.8428236274323938,[0.53656195 0.12545411 0.053255   0.28472894]
1423,8,17,40000,1.4,4,0.3096780042032288,0.1933645598101613,0.8428236274323938,[0.53656195 0.12545411 0.053255   0.28472894]
1423,9,17,40000,1.4,4,0.3096780042032288,0.1933645598101613,0.8428236274323938,[0.53656195 0.12545411 0.053255   0.28472894]
1423,10,17,40000,1.4,4,0.3096780042032288,0.1933645598101613,0.8428236274323938,[0.53656195 0.12545411 0.053255   0.28472894]
1424,1,17,40000,1.4,4,0.707078341054408,0.0957586747793054,0.9254945580233918,[0.01362221 0.08679961 0.79109856 0.10847962]
1424,2,17,40000,1.4,4,0.707078341054408,0.0957586747793054,0.9254945580233918,[0.01362221 0.08679961 0.79109856 0.10847962]
1424,3,17,40000,1.4,4,0.707078341054408,0.0957586747793054,0.9254945580233918,[0.01362221 0.08679961 0.79109856 0.10847962]
1424,4,17,40000,1.4,4,0.707078341054408,0.0957586747793054,0.9254945580233918,[0.01362221 0.08679961 0.79109856 0.10847962]
1424,5,17,40000,1.4,4,0.707078341054408,0.0957586747793054,0.9254945580233918,[0.01362221 0.08679961 0.79109856 0.10847962]
1424,6,17,40000,1.4,4,0.707078341054408,0.0957586747793054,0.9254945580233918,[0.01362221 0.08679961 0.79109856 0.10847962]
1424,7,17,40000,1.4,4,0.707078341054408,0.0957586747793054,0.9254945580233918,[0.01362221 0.08679961 0.79109856 0.10847962]
1424,8,17,40000,1.4,4,0.707078341054408,0.0957586747793054,0.9254945580233918,[0.01362221 0.08679961 0.79109856 0.10847962]
1424,9,17,40000,1.4,4,0.707078341054408,0.0957586747793054,0.9254945580233918,[0.01362221 0.08679961 0.79109856 0.10847962]
1424,10,17,40000,1.4,4,0.707078341054408,0.0957586747793054,0.9254945580233918,[0.01362221 0.08679961 0.79109856 0.10847962]
1425,1,17,40000,1.4,8,0.3502846360963445,0.1981447892847892,0.9232039991098488,"[0.08857929 0.04670859 0.05325053 0.22003199 0.13891553 0.04419313
 0.35479378 0.05352716]"
1425,2,17,40000,1.4,8,0.3502846360963445,0.1981447892847892,0.9232039991098488,"[0.08857929 0.04670859 0.05325053 0.22003199 0.13891553 0.04419313
 0.35479378 0.05352716]"
1425,3,17,40000,1.4,8,0.3502846360963445,0.1981447892847892,0.9232039991098488,"[0.08857929 0.04670859 0.05325053 0.22003199 0.13891553 0.04419313
 0.35479378 0.05352716]"
1425,4,17,40000,1.4,8,0.3502846360963445,0.1981447892847892,0.9232039991098488,"[0.08857929 0.04670859 0.05325053 0.22003199 0.13891553 0.04419313
 0.35479378 0.05352716]"
1425,5,17,40000,1.4,8,0.3502846360963445,0.1981447892847892,0.9232039991098488,"[0.08857929 0.04670859 0.05325053 0.22003199 0.13891553 0.04419313
 0.35479378 0.05352716]"
1425,6,17,40000,1.4,8,0.3502846360963445,0.1981447892847892,0.9232039991098488,"[0.08857929 0.04670859 0.05325053 0.22003199 0.13891553 0.04419313
 0.35479378 0.05352716]"
1425,7,17,40000,1.4,8,0.3502846360963445,0.1981447892847892,0.9232039991098488,"[0.08857929 0.04670859 0.05325053 0.22003199 0.13891553 0.04419313
 0.35479378 0.05352716]"
1425,8,17,40000,1.4,8,0.3502846360963445,0.1981447892847892,0.9232039991098488,"[0.08857929 0.04670859 0.05325053 0.22003199 0.13891553 0.04419313
 0.35479378 0.05352716]"
1425,9,17,40000,1.4,8,0.3502846360963445,0.1981447892847892,0.9232039991098488,"[0.08857929 0.04670859 0.05325053 0.22003199 0.13891553 0.04419313
 0.35479378 0.05352716]"
1425,10,17,40000,1.4,8,0.3502846360963445,0.1981447892847892,0.9232039991098488,"[0.08857929 0.04670859 0.05325053 0.22003199 0.13891553 0.04419313
 0.35479378 0.05352716]"
1426,1,17,40000,1.4,4,0.7852654505944071,0.0705348702129694,0.8202218427754688,[0.24808532 0.59866194 0.0330262  0.12022653]
1426,2,17,40000,1.4,4,0.7852654505944071,0.0705348702129694,0.8202218427754688,[0.24808532 0.59866194 0.0330262  0.12022653]
1426,3,17,40000,1.4,4,0.7852654505944071,0.0705348702129694,0.8202218427754688,[0.24808532 0.59866194 0.0330262  0.12022653]
1426,4,17,40000,1.4,4,0.7852654505944071,0.0705348702129694,0.8202218427754688,[0.24808532 0.59866194 0.0330262  0.12022653]
1426,5,17,40000,1.4,4,0.7852654505944071,0.0705348702129694,0.8202218427754688,[0.24808532 0.59866194 0.0330262  0.12022653]
1426,6,17,40000,1.4,4,0.7852654505944071,0.0705348702129694,0.8202218427754688,[0.24808532 0.59866194 0.0330262  0.12022653]
1426,7,17,40000,1.4,4,0.7852654505944071,0.0705348702129694,0.8202218427754688,[0.24808532 0.59866194 0.0330262  0.12022653]
1426,8,17,40000,1.4,4,0.7852654505944071,0.0705348702129694,0.8202218427754688,[0.24808532 0.59866194 0.0330262  0.12022653]
1426,9,17,40000,1.4,4,0.7852654505944071,0.0705348702129694,0.8202218427754688,[0.24808532 0.59866194 0.0330262  0.12022653]
1426,10,17,40000,1.4,4,0.7852654505944071,0.0705348702129694,0.8202218427754688,[0.24808532 0.59866194 0.0330262  0.12022653]
1427,1,17,40000,1.4,8,0.614771900446087,0.7951619691903734,0.8584860781367757,"[0.21315103 0.06759177 0.01770782 0.07715555 0.04857397 0.02468821
 0.06949477 0.48163689]"
1427,2,17,40000,1.4,8,0.614771900446087,0.7951619691903734,0.8584860781367757,"[0.21315103 0.06759177 0.01770782 0.07715555 0.04857397 0.02468821
 0.06949477 0.48163689]"
1427,3,17,40000,1.4,8,0.614771900446087,0.7951619691903734,0.8584860781367757,"[0.21315103 0.06759177 0.01770782 0.07715555 0.04857397 0.02468821
 0.06949477 0.48163689]"
1427,4,17,40000,1.4,8,0.614771900446087,0.7951619691903734,0.8584860781367757,"[0.21315103 0.06759177 0.01770782 0.07715555 0.04857397 0.02468821
 0.06949477 0.48163689]"
1427,5,17,40000,1.4,8,0.614771900446087,0.7951619691903734,0.8584860781367757,"[0.21315103 0.06759177 0.01770782 0.07715555 0.04857397 0.02468821
 0.06949477 0.48163689]"
1427,6,17,40000,1.4,8,0.614771900446087,0.7951619691903734,0.8584860781367757,"[0.21315103 0.06759177 0.01770782 0.07715555 0.04857397 0.02468821
 0.06949477 0.48163689]"
1427,7,17,40000,1.4,8,0.614771900446087,0.7951619691903734,0.8584860781367757,"[0.21315103 0.06759177 0.01770782 0.07715555 0.04857397 0.02468821
 0.06949477 0.48163689]"
1427,8,17,40000,1.4,8,0.614771900446087,0.7951619691903734,0.8584860781367757,"[0.21315103 0.06759177 0.01770782 0.07715555 0.04857397 0.02468821
 0.06949477 0.48163689]"
1427,9,17,40000,1.4,8,0.614771900446087,0.7951619691903734,0.8584860781367757,"[0.21315103 0.06759177 0.01770782 0.07715555 0.04857397 0.02468821
 0.06949477 0.48163689]"
1427,10,17,40000,1.4,8,0.614771900446087,0.7951619691903734,0.8584860781367757,"[0.21315103 0.06759177 0.01770782 0.07715555 0.04857397 0.02468821
 0.06949477 0.48163689]"
1428,1,17,40000,1.4,1,0.3689385274246272,0.0141242689295129,0.927028758994588,[1.]
1428,2,17,40000,1.4,1,0.3689385274246272,0.0141242689295129,0.927028758994588,[1.]
1428,3,17,40000,1.4,1,0.3689385274246272,0.0141242689295129,0.927028758994588,[1.]
1428,4,17,40000,1.4,1,0.3689385274246272,0.0141242689295129,0.927028758994588,[1.]
1428,5,17,40000,1.4,1,0.3689385274246272,0.0141242689295129,0.927028758994588,[1.]
1428,6,17,40000,1.4,1,0.3689385274246272,0.0141242689295129,0.927028758994588,[1.]
1428,7,17,40000,1.4,1,0.3689385274246272,0.0141242689295129,0.927028758994588,[1.]
1428,8,17,40000,1.4,1,0.3689385274246272,0.0141242689295129,0.927028758994588,[1.]
1428,9,17,40000,1.4,1,0.3689385274246272,0.0141242689295129,0.927028758994588,[1.]
1428,10,17,40000,1.4,1,0.3689385274246272,0.0141242689295129,0.927028758994588,[1.]
1429,1,17,40000,1.4,12,0.1315312357756751,0.629234485676105,0.8949993276542481,"[0.01071232 0.22926468 0.09301017 0.05854775 0.04112255 0.15376362
 0.07502059 0.04079838 0.05869043 0.01664454 0.01248108 0.20994387]"
1429,2,17,40000,1.4,12,0.1315312357756751,0.629234485676105,0.8949993276542481,"[0.01071232 0.22926468 0.09301017 0.05854775 0.04112255 0.15376362
 0.07502059 0.04079838 0.05869043 0.01664454 0.01248108 0.20994387]"
